pdbId,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,cpl_0,cs_0,dc2_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,cpl_1,cs_1,dc2_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,cpl_2,cs_2,dc2_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,cpl_3,cs_3,dc2_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,cpl_4,cs_4,dc2_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,cpl_5,cs_5,dc2_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,cpl_6,cs_6,dc2_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,cpl_7,cs_7,dc2_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,cpl_8,cs_8,dc2_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9,cpl_9,cs_9,dc2_9,label
2zz3:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034818501518888614,0.006486186175047377,0.008349466900793436,98.04377941568491,2.4812201024500107,0.0,0.07833935482236676,3.555516049821669,0.0,0.19318243658683926,0.0,0.0,0.0,293.1934358413996,0.0,0.0,0.12944073315310423,4.999970588408304,0.30996356890925314,0.24869086556519873,0.0,0.0,0.0,0.0,0.0,1.1232541776249645,0.0,6.461530177525413,0.4067443987784582,0.0,0.0,0.0,0.0,0.0,0.0,1.3976953927331734,0.0,7.999984615414201,0.5003879812046734,0.0,0.0,0.0,0.0,0.0,0.0,1.7330823742070196,0.0,9.333315032715621,0.623309735381568,0.0,0.0,0.0,0.0,0.0,0.0,2.0925800043642893,0.0,10.999842859387723,0.7190433893806224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8083292916868752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957129183868802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2ggo:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.12031377742260439,0.017780544194377978,0.004798205383242892,0.0031364020551741235,81.5879968486737,4.152561671361288,0.0,0.05312342811565146,3.681809814068604,0.0,0.15419004971767714,0.0,0.09304695474255077,0.0,291.9788145279601,10.441912235683688,0.0,0.10223416561087034,4.999988372120065,0.3239414780139623,0.0,0.0,0.0,0.0,0.0,0.0,1.1197264325487783,0.0,6.529845873249348,0.4040431420408016,0.0,0.0,0.0,0.0,0.0,0.0,1.4074671249235582,0.0,7.9999900000125,0.4988721160374992,0.0,0.0,0.0,0.0,0.0,0.0,1.7688836415200333,0.0,9.341452022619483,0.6329105912524162,0.0,0.0,0.0,0.0,0.0,0.0,2.0404637551817593,0.0,10.999908334097215,0.7126412207773994,0.0,0.0,0.0,0.0,0.0,0.0,2.715271602448742,0.0,11.999760004799905,0.8118989626264576,0.0,0.0,0.0,0.0,0.0,0.0,2.9264731754756683,0.0,0.0,0.999990000099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2onf:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999966667222213,0.0,0.11766219302111525,0.045015384084591964,0.010077041687456554,0.0058892714666125634,61.71267179439808,3.252409940454099,0.0,0.07869883905819557,3.708317882008825,0.0,0.17178967202907783,0.0,0.10204062662792898,0.0,308.73822763510003,14.751137618452482,0.0,0.13430318516361622,4.99998000008,0.33332666679999734,0.0,0.0,0.1579473999417746,0.0,0.0,20.05513854288835,1.151984536845081,0.20475507959258504,6.513495909470515,0.39486172171254635,0.0,0.0,0.2696824541902213,0.0,0.0,0.0,1.4035362159268232,0.0,7.999972413888228,0.5054642469685865,0.0,0.0,0.0,0.0,0.0,0.0,1.775847801713745,0.0,8.99994375035156,0.6265944115012525,0.0,0.0,0.0,0.0,0.0,0.0,2.1502932660730103,0.0,10.999633345555148,0.7047548572133328,0.0,0.0,0.0,0.0,0.0,0.0,2.6938735882741076,0.0,0.0,0.8155501185547653,0.0,0.0,0.0,0.0,0.0,0.0,3.0929659265346374,0.0,0.0,0.9799902000979991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2onf:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999950001249969,0.0,0.12081229310937146,0.04583758288065756,0.010930864441047834,0.005578982545426415,63.48928055107971,3.5988218956803952,0.0,0.07757127342888173,3.695636105929974,0.0,0.16557767167699117,0.0,0.10518535718882177,0.0,281.6569626113153,14.255276131624598,0.0,0.13268891952564088,4.99998000008,0.32592049391769395,0.0,0.0,0.18879303479561182,0.0,0.0,20.22931072608472,1.1485354234438852,0.20285308579542694,6.487789054173038,0.3924346663507023,0.0,0.0,0.24210094402496454,0.0,0.0,0.0,1.41815369347784,0.0,7.999969230887573,0.5038222165059658,0.0,0.0,0.0,0.0,0.0,0.0,1.768831066032617,0.0,9.277726234854251,0.6213797096215334,0.0,0.0,0.0,0.0,0.0,0.0,2.148466764638858,0.0,10.999633345555148,0.7075337864247957,0.0,0.0,0.0,0.0,0.0,0.0,2.700285396449376,0.0,0.0,0.817942426083902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963627603385424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4ovi:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999966667222213,0.0,0.12093447310367325,0.01317556515543847,0.0041686582151492626,0.0026716923263335897,76.6277052272085,3.9373606200822855,0.0,0.03841665322535998,3.8085025351009887,0.16665833374997918,0.14953815134071094,0.0,0.0,0.0,275.83439800029436,10.313509647398655,0.0,0.0,4.999991071444515,0.316236811543581,0.0,0.0,0.0,0.0,0.0,0.0,1.1263661906582039,0.0,6.433859029704217,0.4021310073949696,0.0,0.0,0.0,0.0,0.0,0.0,1.4007857930889402,0.0,7.99999384615858,0.49896644269855356,0.0,0.0,0.0,0.0,0.0,0.0,1.7463756622248972,0.0,9.347358581727809,0.6264631867397767,0.0,0.0,0.0,0.0,0.0,0.0,2.149028898813307,0.0,10.99972500687483,0.7173138436377031,0.0,0.0,0.0,0.0,0.0,0.0,2.6704691488199823,0.0,12.24969375765606,0.809521496605248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571382993414316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3li0:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.0,0.032133712428544174,0.006544026138837491,0.007477847346205722,88.52896574991381,2.816756765367871,0.0,0.07350220725950582,3.599976000159999,0.0,0.19008353087832155,0.0,0.0,0.0,273.9893241934331,0.0,0.0,0.12292733302015432,4.999975000125,0.3206317143177775,0.0,0.0,0.0,0.0,0.0,0.0,1.1396914867318662,0.0,6.547611252843747,0.40261634786008366,0.0,0.0,0.0,0.0,0.0,0.0,1.3949681370495974,0.0,7.999985714311224,0.5025605661059244,0.0,0.0,0.0,0.0,0.0,0.0,1.7587154576861244,0.0,9.348815467871004,0.6252009767097477,0.0,0.0,0.0,0.0,0.0,0.0,2.1767512110931357,0.0,10.999816669722172,0.7163645703404828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8044390815172345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545367769383915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3li0:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03275142676255571,0.006389654069921791,0.007860519592878538,89.03260179806752,2.6643702396672584,0.0,0.07556454527817048,3.8333013891550904,0.0,0.19412142617760642,0.0,0.0,0.0,285.8439580289787,0.0,0.0,0.12499985795470686,4.999975000125,0.3213688839404109,0.24941577430623826,0.0,0.0,0.0,0.0,0.0,1.1339226763076988,0.0,6.540222367560497,0.40268224188674345,0.0,0.0,0.0,0.0,0.0,0.0,1.3940349470641564,0.0,7.999984000032,0.4993990341445024,0.0,0.0,0.0,0.0,0.0,0.0,1.7514619679761618,0.0,9.265287213699564,0.6246019498934692,0.0,0.0,0.0,0.0,0.0,0.0,2.044269677971427,0.0,10.999780004399913,0.7165031598202042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8062449609689942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942843673661805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3w2y:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.13438415888795557,0.026654401352830284,0.006586163881238778,0.005861130468105765,68.97937726056948,2.9404584499235247,0.0,0.06732643998728846,3.7812381836306757,0.18888259280246214,0.17950720104573395,0.0,0.0,0.0,0.0,0.0,0.0,0.11889623667450692,4.999984375048827,0.3230936226271249,0.2462103671623871,0.0,0.0,0.0,0.0,0.0,1.1420576217291272,0.0,6.483138782990131,0.40337792094673575,0.0,0.0,0.0,0.0,0.0,0.0,1.4166992938841432,0.0,7.999984615414201,0.49845155019979714,0.0,0.0,0.0,0.0,0.0,0.0,1.731899981603583,0.0,9.304327599287827,0.6311894242081024,0.0,0.0,0.0,0.0,0.0,0.0,2.090906827241412,0.0,10.999450027498627,0.7127931640903433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8133279111472592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384543195821572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3w2y:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.13324287664346549,0.026776950324567433,0.006579051777871315,0.005787422673153674,71.9314078797443,2.7553905861579024,0.0,0.06619350064678185,3.703689986333384,0.18332416712497712,0.1790581484982231,0.0,0.0,0.0,0.0,0.0,0.0,0.11769364778954113,4.999987500031249,0.3227936211641857,0.24708066922235286,0.0,0.0,0.0,0.0,0.0,1.1425994065281189,0.0,6.4883645484133154,0.4033263598180866,0.0,0.0,0.0,0.0,0.0,0.0,1.4067889214149272,0.0,7.999983673502706,0.5001907084834527,0.0,0.0,0.0,0.0,0.0,0.0,1.733000046056413,0.0,9.387735943396033,0.6313952171671057,0.0,0.0,0.0,0.0,0.0,0.0,2.1182141192721016,0.0,10.999450027498627,0.713090781277855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8129584465271492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461465681033223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3wk2:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03490543910070856,0.006501428437288869,0.008404113083207288,98.80403707416154,2.5718115524642298,0.0,0.0783416912296719,3.5999640003599964,0.0,0.19321970240022718,0.0,0.0,0.0,296.2365835437096,0.0,0.0,0.12739522144198792,4.999966666888888,0.31366721088559063,0.24663993442743137,0.0,0.0,0.0,0.0,0.0,1.1335363588183172,0.0,6.487171170293371,0.411907053225628,0.0,0.0,0.0,0.0,0.0,0.0,1.391645993153944,0.0,7.999984615414201,0.4943772105609078,0.0,0.0,0.0,0.0,0.0,0.0,1.7407325128908824,0.0,9.358472908541682,0.6283054820724738,0.0,0.0,0.0,0.0,0.0,0.0,2.0846549590716648,0.0,10.999842859387723,0.7181502734655525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8117599308239366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499881251484358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4yzo:A,0.9999500024998751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.12880319516719144,0.020516561323687538,0.0044571126981252,0.00482754919427673,93.75450840531231,3.082369984565683,0.0,0.0620251919900286,3.7812381836306757,0.0,0.17468201642428663,0.0,0.0,0.0,345.14776379415633,10.4986874301333,0.0,0.1083559618230725,4.999987804907793,0.32269137892444444,0.0,0.0,0.0,0.0,623.1478887972655,0.0,1.1339519467745096,0.0,6.509427821294508,0.40189642149315324,0.0,0.0,0.0,0.0,0.0,0.0,1.39673704498011,0.0,7.999987096795005,0.4993829628468924,0.0,0.0,0.0,0.0,0.0,0.0,1.732284060942826,0.0,9.352930173023326,0.623477970037211,0.0,0.0,0.0,0.0,0.0,0.0,2.117631118207735,0.0,10.999915385266267,0.7086925709018653,0.0,0.0,0.0,0.0,0.0,0.0,2.686814363917268,0.0,12.352868512538162,0.8049959750201252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999300034998251,0.991658402846643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4yzo:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999960000799984,0.0,0.13009990294133106,0.02119043590833704,0.0044646318354439486,0.005091478984713437,95.33768769903348,3.0592511043583173,0.0,0.06293710621856265,3.73332088893037,0.0,0.17592543335588562,0.0,0.0,0.0,352.89579621246605,0.0,0.0,0.10938090447483784,4.999986486523009,0.3174021203931054,0.0,0.0,0.0,0.0,613.8257403346311,0.0,1.133080891849578,0.0,6.408156726370687,0.40115429636285943,0.0,0.0,0.0,0.0,0.0,0.0,1.3920953627708437,0.0,7.999987692326627,0.4981721800967255,0.0,0.0,0.0,0.0,0.0,0.0,1.706601801184399,0.0,9.382011930323673,0.6303369249558047,0.0,0.0,0.0,0.0,0.0,0.0,2.115054559351877,0.0,10.999908334097215,0.7084383382672933,0.0,0.0,0.0,0.0,0.0,0.0,2.7015832164394964,0.0,12.47051487932424,0.8066626333535002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.998600139986001,0.9749939062880858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4yzo:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.13441222527809066,0.021646951280688286,0.0044401090927654275,0.005313084185054845,95.58586768621065,2.9743873671975862,0.0,0.06457007857835433,3.5384479290464266,0.0,0.17743503766915678,0.0,0.0,0.0,335.61900819843385,0.0,0.0,0.11069724057837176,4.999988636389462,0.32334358397054136,0.0,0.0,0.0,0.0,624.9310609199133,0.0,1.1273375393127099,0.0,6.43819501326403,0.40082149391480204,0.0,0.0,0.0,0.0,0.0,0.0,1.396533862144261,0.0,7.999988405813904,0.4964148128287757,0.0,0.0,0.0,0.0,0.0,0.0,1.737745907388675,0.0,9.321828365714522,0.6245569309050646,0.0,0.0,0.0,0.0,0.0,0.0,2.1221300420818596,0.0,10.99989000109999,0.7054726631128746,0.0,0.0,0.0,0.0,0.0,0.0,2.689823082632657,0.0,12.333264815195472,0.8036992387079334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999300034998251,0.9818092562794885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4yzo:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.1308451390603379,0.021729762877018378,0.004438222799045115,0.005324449391206636,96.94091366044672,3.0305965478158456,0.0,0.06466460365312868,3.5925792867433826,0.0,0.17753890046542292,0.0,0.0,0.0,349.88678193296545,0.0,0.0,0.11095847300451538,4.999986486523009,0.3215132568760261,0.0,0.0,0.0,0.0,626.0982204876603,0.0,1.1186798001949743,0.0,6.418360797591022,0.40175905066457307,0.0,0.0,0.0,0.0,0.0,0.0,1.3958242994583305,0.0,7.999987096795005,0.49963212277800545,0.0,0.0,0.0,0.0,0.0,0.0,1.7349022724554914,0.0,9.314596275734521,0.6253142064707049,0.0,0.0,0.0,0.0,0.0,0.0,2.0926229132866565,0.0,10.999900000909083,0.7068543154398808,0.0,0.0,0.0,0.0,0.0,0.0,2.602261952502424,0.0,12.349938250308748,0.8019560669250967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.998600139986001,0.9909000827265207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5n2i:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999960000799984,0.0,0.1288888539708602,0.03174601763669058,0.006641219407942821,0.00664128828670734,85.5690260735516,3.0623368558303534,0.0,0.06953625320854952,3.6153707101126535,0.1666583337499792,0.19395660951430033,0.0,0.0,0.0,390.1049122394452,10.791189818423648,0.0,0.12994259226995067,4.99998000008,0.32618299273537454,0.2518875904762672,0.0,0.0,0.0,626.3576589067084,0.0,1.1493169501562388,0.20886800208868003,6.4999907142989795,0.40605780273942077,0.0,0.0,0.0,0.0,877.1335800664835,0.0,1.3897830962985014,0.0,7.9999764706574386,0.5056020382224767,0.0,0.0,0.0,0.0,0.0,0.0,1.7585070869592876,0.0,9.291647309068106,0.6312831387656797,0.0,0.0,0.0,0.0,0.0,0.0,2.126840723146396,0.0,10.99989000109999,0.7214234184041541,0.0,0.0,0.0,0.0,0.0,0.0,2.6680310989395566,0.0,12.333127781203647,0.8076860947223484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.998600139986001,0.9812438672258299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5n2i:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999950001249969,0.0,0.13173556265433117,0.03215770383587796,0.0066088625794245405,0.006849758014449551,85.5937620361284,2.9760798537091997,0.0,0.07069781472248918,3.6206771700787237,0.15832937509895587,0.1949157750337955,0.0,0.0,0.0,342.8722465336959,10.979787920989027,0.0,0.13327532802739692,4.99998000008,0.3303488841350395,0.2533740597153541,0.0,0.0,0.0,608.0392796651752,0.0,1.131840901133888,0.2062677135201536,6.387086472441173,0.4040600957620482,0.0,0.0,0.0,0.0,912.4399087125643,0.0,1.4013013406640025,0.0,7.999978378436814,0.5045011346588648,0.0,0.0,0.0,0.0,0.0,0.0,1.7674991430391636,0.0,9.311090419799067,0.6367580288131702,0.0,0.0,0.0,0.0,0.0,0.0,2.0953694897884865,0.0,10.999915385266267,0.7190404286433326,0.0,0.0,0.0,0.0,0.0,0.0,2.6771576847776264,0.0,12.499843751953101,0.8066612889247408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736790858995479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5n2i:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999950001249969,0.0,0.12981881050513738,0.03199610733419014,0.006649636975956464,0.006923875097333462,83.26457577204027,2.9083009854142405,0.0,0.07120112320593407,3.6296161866067163,0.17499562510937228,0.19329850204217472,0.0,0.0,0.0,347.80942878452475,10.316987239616099,0.0,0.13191726498028833,4.999979166753472,0.32647499554163223,0.2519798934021437,0.0,0.0,0.0,630.5975863178751,0.0,1.1230961153184267,0.21074125771279376,6.499990972234761,0.40292773380876307,0.0,0.0,0.0,0.0,804.9815910103703,0.0,1.3978930585672151,0.0,7.999977142922448,0.509093865177158,0.0,0.0,0.0,0.0,0.0,0.0,1.7713974042511615,0.0,9.302303948130353,0.6271207899030449,0.0,0.0,0.0,0.0,0.0,0.0,2.0982601051977126,0.0,10.99989000109999,0.7214234184041541,0.0,0.0,0.0,0.0,0.0,0.0,2.6941462646291243,0.0,12.285538778017457,0.8076860947223484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.998600139986001,0.9764648443244452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5n2i:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999960000799984,0.0,0.12997152049219798,0.032367194257979764,0.006515170904281928,0.007233149291102709,86.58215422998586,2.9103666622746975,0.0,0.07170874775013805,3.6153707101126535,0.16666333339999867,0.1956729459419041,0.0,0.0,0.0,361.77610409111725,10.84153928002181,0.0,0.13453129996308819,4.999979166753472,0.3063441006141961,0.2537133227160561,0.0,0.0,0.0,627.0065173424204,0.0,1.1269351556656078,0.21169054265744597,6.447751570520044,0.4075764640822631,0.0,0.0,0.0,0.0,896.3557672310096,0.0,1.4064261294103348,0.0,7.9999764706574386,0.5013180744451392,0.0,0.0,0.0,0.0,0.0,0.0,1.7890542642619462,0.0,9.31912910823594,0.6307393390977651,0.0,0.0,0.0,0.0,0.0,0.0,2.0970222283989606,0.0,10.999900000909083,0.7198352712140097,0.0,0.0,0.0,0.0,0.0,0.0,2.695368281969737,0.0,12.428393880087429,0.8076860947223484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.998600139986001,0.9687439453503417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3s1v:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.10338819396025116,0.03272329159178535,0.006765524226986559,0.0047934358717728,97.35275349078417,3.2557505066144437,0.0,0.06696993573272343,3.6666462964094646,0.0,0.1774514903161045,0.0,0.10246694394209986,0.0,282.19646539623636,11.873575128933043,0.0,0.12952326163475153,4.999964285969386,0.31856505727028317,0.0,0.0,0.1775229439115307,0.0,0.0,0.0,1.1375997455366114,0.0,6.435889184757455,0.403240427778842,0.0,0.0,0.0,0.0,0.0,0.0,1.394082457012898,0.0,7.999985185212619,0.5010341146093629,0.0,0.0,0.0,0.0,0.0,0.0,1.7618471384425847,0.0,9.411746251477938,0.6308824535174933,0.0,0.0,0.0,0.0,0.0,0.0,2.1053699191541932,0.0,10.999816669722172,0.7235251557343778,0.0,0.0,0.0,0.0,0.0,0.0,2.698708879063759,0.0,0.0,0.8071370918779154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454459504913593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3s1v:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.10391547847931595,0.03244049771383165,0.006932131175170299,0.004660870290942035,94.24604245695845,3.46532786209299,0.0,0.06763821909777386,3.6666462964094646,0.0,0.17585341578351693,0.0,0.09757114171518515,0.0,0.0,11.211601617774777,0.0,0.12828501670228343,4.999964285969386,0.3099154696628072,0.0,0.0,0.17904770251311583,0.0,0.0,0.0,1.137266398679917,0.0,6.414626323626434,0.40917573485213954,0.0,0.0,0.0,0.0,0.0,0.0,1.3954872971653334,0.0,7.999984000032,0.5007120918788867,0.0,0.0,0.0,0.0,0.0,0.0,1.7605098952270288,0.0,9.38887150208981,0.6325997593703339,0.0,0.0,0.0,0.0,0.0,0.0,2.085953114708886,0.0,10.999633345555148,0.723805502667842,0.0,0.0,0.0,0.0,0.0,0.0,2.7032892863165934,0.0,0.0,0.8078383852644007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959990400095999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3s1v:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.10420739052490599,0.03252129596467556,0.006928188213246524,0.004849481657331464,94.41002937802214,3.284303143550172,0.0,0.06758713723285607,3.7499812500937497,0.0,0.1778334816078056,0.0,0.10706950260869841,0.0,0.0,11.816863339693317,0.0,0.1282829991078966,4.999961538757394,0.3256559480622413,0.0,0.0,0.2069037228301571,0.0,0.0,0.0,1.1447300051461344,0.0,6.4556880307746445,0.40685040299624414,0.0,0.0,0.0,0.0,0.0,0.0,1.397726213786552,0.0,7.999985185212619,0.4979356780437112,0.0,0.0,0.0,0.0,0.0,0.0,1.7553802770133422,0.0,9.442289534058588,0.632327881035305,0.0,0.0,0.0,0.0,0.0,0.0,2.1074533569265594,0.0,10.999633345555148,0.7214249643037496,0.0,0.0,0.0,0.0,0.0,0.0,2.6864677646569217,0.0,0.0,0.8111057037397531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599904000959992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3s1v:D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.10339648347595476,0.03244049771383165,0.006967459501588179,0.004775492867989417,93.0621199315424,3.439508267860796,0.0,0.06811121330615397,3.6110910494941697,0.0,0.17663269579567634,0.0,0.10394872024914652,0.0,0.0,11.19703772114611,0.0,0.12802674579616413,4.999970588408304,0.31732275361548207,0.0,0.0,0.17753589153149413,0.0,0.0,0.0,1.1445534929912171,0.0,6.463406751942985,0.4083835888352961,0.0,0.0,0.0,0.0,0.0,0.0,1.3887065872155446,0.0,7.999983333368055,0.5023935525748235,0.0,0.0,0.0,0.0,0.0,0.0,1.7589448673879777,0.0,9.418164694246009,0.6315910971277159,0.0,0.0,0.0,0.0,0.0,0.0,2.1142319480605662,0.0,10.999450027498627,0.7223773404942496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095180272521865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444339507338808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3s1v:E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.1034876525210541,0.03264249334094143,0.006911041528145021,0.004807417748913805,96.54461559916234,3.420191514141612,0.0,0.06764889466462684,3.6666462964094646,0.0,0.1770654158995591,0.0,0.10163674795518625,0.0,0.0,11.085613682241028,0.0,0.12847788291875362,4.999961538757394,0.3153905175864737,0.0,0.0,0.18051710924506298,0.0,0.0,0.0,1.1417202257932562,0.0,6.4567821521208,0.40800179549890464,0.0,0.0,0.0,0.0,0.0,0.0,1.3864780086501887,0.0,7.999984615414201,0.5007517365254679,0.0,0.0,0.0,0.0,0.0,0.0,1.7739094592166937,0.0,9.454528264494064,0.6310915088990416,0.0,0.0,0.0,0.0,0.0,0.0,2.1114604117328435,0.0,10.999450027498627,0.7211600147194946,0.0,0.0,0.0,0.0,0.0,0.0,2.6939304117702814,0.0,0.0,0.8097991580441687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555449383895737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3qez:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.0,0.03403372218044702,0.006438692386561129,0.008214629645450023,95.02732754424613,2.701024700646895,0.0,0.07841163598861581,3.666636111365739,0.0,0.19503199529310875,0.0,0.0,0.0,294.01737365850545,0.0,0.0,0.12864409763295978,4.999968750195311,0.32066342440671625,0.2472915270719258,0.0,0.0,0.0,0.0,0.0,1.1424523429024331,0.0,6.506485056512913,0.4087024779141067,0.0,0.0,0.0,0.0,0.0,0.0,1.40005538897139,0.0,7.999985714311224,0.49945867343233435,0.0,0.0,0.0,0.0,0.0,0.0,1.7485481342001483,0.0,9.35998128003744,0.6281236914089765,0.0,0.0,0.0,0.0,0.0,0.0,2.115183060321341,0.0,10.999780004399913,0.7184079090266381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8104116015941569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959990400095999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
